date,ticker,open,high,low,close,volume,turnover,return_1d,return_5d,volatility_20d,turnover_20d,pe,pb,roe,industry_name,label_next_5d,source_price_available,source_volume_available,source_fundamental_available,source_industry_available,announce_date
2024-01-25,000001,113.1457,113.7457,112.3031,112.7883,6677014.0,765436308.69,-0.0191775890136494,0.0022526365177706,0.0182707459009424,453105697.33,,,,银行,0.023427961942861,True,True,False,True,
2024-01-26,000001,115.9567,118.4595,112.8145,114.7699,3862421.0,109138313.55,0.0175691982235746,-0.0026244461071729,0.0183219687117861,433996398.2311111,,,,银行,0.0026496494289878,True,True,False,True,
2024-01-29,000001,115.2392,117.2585,113.4509,114.6553,9976907.0,342694439.24,-0.0009985196467018,-0.0128500066294842,0.0178057534262637,429191031.968421,,,,银行,-0.0049461298343818,True,True,False,True,
2024-01-30,000001,112.3326,115.6563,109.1029,114.2314,6941827.0,519244720.83,-0.0036971688181881,0.0006981937194101,0.017341229555303,448360971.7636842,,,,银行,-0.0082875636646315,True,True,False,True,
2024-01-31,000001,112.6486,113.7907,109.7576,112.6757,5440433.0,478092297.03,-0.0136188473572064,-0.0201567739422019,0.0169835978085927,467658994.2526316,,,,银行,0.0161081759421064,True,True,False,True,
2024-02-01,000001,113.5995,117.4657,110.7729,115.4307,675154.0,42953355.66,0.0244507023253459,0.023427961942861,0.0175670513729446,452938939.6678948,,,,银行,-0.000894042919258,True,True,False,True,
2024-02-02,000001,117.0308,119.0709,112.8193,115.074,585833.0,52450711.11,-0.0030901657877844,0.0026496494289878,0.0169848635614957,453800214.3863158,,,,银行,0.0104758677025218,True,True,False,True,
2024-02-05,000001,114.5031,114.5814,,114.0882,7592933.0,761673110.9,-0.0085666614526304,-0.0049461298343818,0.0146388223923763,483590869.4873684,,,,银行,0.0279888717676324,True,True,False,True,
2024-02-06,000001,113.2045,115.9449,110.0893,113.2847,5893394.0,644921909.48,-0.00704279671342,-0.0082875636646315,0.0134177943234633,500997242.01631576,,,,银行,0.0796250508674163,True,True,False,True,
2024-02-07,000001,114.4296,116.1761,114.2162,114.4907,1973485.0,235999711.96,0.0106457447475254,0.0161081759421064,0.0135861210758074,505860011.3068421,,,,银行,0.0595690304976734,True,True,False,True,
2024-02-08,000001,115.6584,117.3013,112.7914,115.3275,,,0.0073088905911133,-0.000894042919258,0.0135165428116301,476157806.4988889,,,,银行,0.0411046801500074,True,False,False,True,
2024-02-09,000001,115.4961,118.0958,113.552,116.2795,9472311.0,879963314.72,0.0082547527692875,0.0104758677025218,0.0135698877947447,517324989.69,,,,银行,0.015775781629608,True,True,False,True,
2024-02-12,000001,115.0372,120.1887,114.6788,117.2814,5421325.0,106653933.71,0.0086163081196599,0.0279888717676324,0.012807479571065,480629026.9122222,,,,银行,0.0195052241872966,True,True,False,True,
2024-02-13,000001,120.545,124.3378,117.3213,122.305,1135545.0,92516221.67,0.0428337315209401,0.0796250508674163,0.0152440285409769,431709307.7994445,,,,银行,-0.0002959813580802,True,True,False,True,
2024-02-14,000001,122.1466,123.1772,120.0713,121.3108,2804249.0,368991906.24,-0.0081288581824128,0.0595690304976734,0.0153106707931025,408058652.6144444,,,,银行,0.0055996663116557,True,True,False,True,
2024-02-15,000001,121.1582,123.952,116.854,120.068,5592853.0,101281933.47,-0.0102447597410948,0.0411046801500074,0.0156298154452136,369039412.945,,,,银行,-0.0010635639804111,True,True,False,True,
2024-02-16,000001,120.0794,120.9087,114.7031,118.1139,6822610.0,620037894.95,-0.0162749441982875,0.015775781629608,0.0155320395957958,382749534.2811111,,,,银行,-0.0012818135714762,True,True,False,True,
2024-02-19,000001,119.8313,121.1647,118.9584,119.569,1903706.0,212134530.7,0.0123194645168773,0.0195052241872966,0.0156257595037386,373769797.2505263,-12.5,3.79,10.65,银行,-0.0005988174192307,True,True,True,True,2024-02-19
2024-02-20,000001,123.7764,124.954,122.096,122.2688,2295206.0,286852375.35,0.0225794311234517,-0.0002959813580802,0.0156438654111705,355624870.11473686,-12.5,3.79,10.65,银行,-0.008137807846319,True,True,True,True,2024-02-19
2024-02-21,000001,120.9699,123.8751,118.2697,121.9901,3861970.0,350464425.41,-0.0022794040671045,0.0055996663116557,0.0156687383162032,366921127.08789474,-12.5,3.79,10.65,银行,0.0049274490307,True,True,True,True,2024-02-19
2024-02-22,000001,122.0323,122.6349,116.5037,119.9403,5975217.0,323233900.39,-0.016803002866626,-0.0010635639804111,0.0154993430210567,343647316.1247369,-12.5,3.79,10.65,银行,0.008497560869866,True,True,True,True,2024-02-19
2024-02-23,000001,117.6563,121.4744,117.274,117.9625,7298608.0,950977320.88,-0.0164898703771791,-0.0012818135714762,0.0157062017842518,387954632.3,-12.5,3.79,10.65,银行,0.0301672141570414,True,True,True,True,2024-02-19
2024-02-26,000001,120.6857,123.9109,119.1154,119.4974,4517875.0,496430646.84,0.0130117622125673,-0.0005988174192307,0.0159006636396177,396046011.6473684,-12.5,3.79,10.65,银行,0.0193083698892193,True,True,True,True,2024-02-19
2024-02-27,000001,121.3653,122.5156,120.4443,121.2738,3762598.0,219712003.8,0.0148655954020755,-0.008137807846319,0.0160797408639203,380281131.8036842,-12.5,3.79,10.65,银行,0.0087710618451801,True,True,True,True,2024-02-19
2024-02-28,000001,123.3839,124.767,119.2609,122.5912,5245561.0,64546953.6,0.0108630223510766,0.0049274490307,0.0156651307754618,358515587.4126316,-12.5,3.79,10.65,银行,0.0153224701283616,True,True,True,True,2024-02-19
2024-02-29,000001,122.1536,123.1154,120.7302,120.9595,7849436.0,,-0.0133100907732365,0.008497560869866,0.0153869919291767,376046822.51,-12.5,3.79,10.65,银行,0.0336211707224318,True,True,True,True,2024-02-19
2024-03-01,000001,120.262,121.9686,119.6527,121.5211,1515773.0,89643745.56,0.0046428763346408,0.0301672141570414,0.0153374386534569,378113102.20166665,-12.5,3.79,10.65,银行,0.04281396399473,True,True,True,True,2024-02-19
2024-03-04,000001,120.1154,122.4598,118.6718,121.8047,9195781.0,719544503.63,0.0023337510934313,0.0193083698892193,0.0151026410703809,375772624.02,-12.5,3.79,10.65,银行,0.0417923117909244,True,True,True,True,2024-02-19
2024-03-05,000001,124.1704,124.9021,119.8063,122.3375,9447022.0,368923437.38,0.0043742154448884,0.0087710618451801,0.0149021827121691,360439375.57,-12.5,3.79,10.65,银行,0.0432524777766425,True,True,True,True,2024-02-19
2024-03-06,000001,125.8507,129.5199,122.6053,124.4696,9452604.0,510953902.49,0.0174280167569222,0.0153224701283616,0.0151377351271819,375714608.37722224,-12.5,3.79,10.65,银行,0.0383282343640534,True,True,True,True,2024-02-19
2024-03-07,000001,123.2454,125.0786,120.3972,125.0263,1146926.0,141394117.86,0.0044725780431527,0.0336211707224318,0.0151212911707296,363381950.981579,-12.5,3.79,10.65,银行,0.0035800467581619,True,True,True,True,2024-02-19
2024-03-08,000001,124.8576,129.3002,121.5682,126.7239,8568618.0,1002642627.42,0.0135779432007505,0.04281396399473,0.015243637865044,369838756.91315794,-12.5,3.79,10.65,银行,-0.0161942616980695,True,True,True,True,2024-02-19
2024-03-11,000001,126.9273,129.5709,125.3006,126.8952,3895093.0,472833992.37,0.0013517576400348,0.0417923117909244,0.0152249085192985,389111391.5794737,-12.5,3.79,10.65,银行,-0.0267653938052818,True,True,True,True,2024-02-19
2024-03-12,000001,126.0962,130.7078,125.0196,127.6289,5777474.0,538782174.87,0.0057819365901941,0.0432524777766425,0.0122147354552352,412599073.3268421,-12.5,3.79,10.65,银行,-0.0447241964790106,True,True,True,True,2024-02-19
2024-03-13,000001,130.4758,130.9888,125.8429,129.2403,1197125.0,172468516.86,0.0126256670707025,0.0383282343640534,0.0121722699507252,402255737.0436842,-12.5,3.79,10.65,银行,-0.0618259165291321,True,True,True,True,2024-02-19
2024-03-14,000001,127.6198,129.142,122.8425,125.4739,1952909.0,24190474.64,-0.0291426126370798,0.0035800467581619,0.0138869617095881,398198291.84210527,-12.5,3.79,10.65,银行,-0.004772307228834,True,True,True,True,2024-02-19
2024-03-15,000001,124.6148,127.1509,124.4489,124.6717,4081166.0,566787804.34,-0.006393361487927,-0.0161942616980695,0.0133571214176063,395395655.49421054,-12.5,3.79,10.65,银行,-0.0157132693305698,True,True,True,True,2024-02-19
2024-03-18,000001,122.4439,126.9252,118.8619,123.4988,9324246.0,752564648.58,-0.009407908932019,-0.0267653938052818,0.0134247150938908,423839345.9089474,-12.5,3.79,10.65,银行,0.0128770481980391,True,True,True,True,2024-02-19
2024-03-19,000001,122.19,124.514,118.6505,121.9208,8848296.0,752783845.98,-0.0127774520886032,-0.0447241964790106,0.012846601110513,448362054.8894737,-12.5,3.79,10.65,银行,,True,True,True,True,2024-02-19
2024-03-20,000001,119.5055,122.7744,119.3844,121.2499,6460070.0,799888190.14,-0.0055027526066102,-0.0618259165291321,0.0128959853083876,472015937.2436842,-12.5,3.79,10.65,银行,,True,True,True,True,2024-02-19
2024-03-21,000001,125.3548,128.8636,124.1422,124.8751,,169762466.32,0.0298985813596548,-0.004772307228834,0.0139234008093742,463938493.3452632,-12.5,3.79,10.65,银行,,True,True,True,True,2024-02-19
2024-03-22,000001,122.5526,125.6017,118.9416,122.7127,2058893.0,214201398.35,-0.0173165026494473,-0.0157132693305698,0.013982622062417,425160813.2121053,-12.5,3.79,10.65,银行,,True,True,True,True,2024-02-19
2024-03-25,000001,123.1334,128.2017,122.3828,125.0891,435390.0,62183252.78,0.0193655587400489,0.0128770481980391,0.0143126203601705,402305687.20894736,-12.5,3.79,10.65,银行,,True,True,True,True,2024-02-19
2024-01-02,000333,41.7267,42.8622,40.9851,41.7118,8885486.0,1015994291.71,,,,1015994291.71,,,,家电,0.0696853168647722,True,True,False,True,
2024-01-03,000333,42.7462,43.1852,41.7417,42.4962,6062568.0,600476352.17,0.0188052301746748,,,808235321.94,,,,家电,0.0751455424249696,True,True,False,True,
2024-01-04,000333,43.1285,43.3954,41.9533,43.2322,3611780.0,287270104.06,0.0173191955986651,,0.0010507851257741,634580249.3133334,,,,家电,0.0629577028233585,True,True,False,True,
2024-01-05,000333,43.7061,44.5656,42.9762,43.4152,1104784.0,27185527.59,0.0042329559911362,,0.0080188230714465,482731568.8825,,,,家电,0.0509475943909045,True,True,False,True,
2024-01-08,000333,43.336,44.6177,42.2931,44.1848,2671448.0,58657915.53,0.0177265105308741,,0.0068872750801011,397916838.212,,,,家电,0.0395792218138364,True,True,False,True,
2024-01-09,000333,45.1149,46.2797,43.6101,44.6185,7893614.0,769465986.53,0.0098155926925094,0.0696853168647722,0.0063248746571243,459841696.2650001,,,,家电,-0.0308661205553748,True,True,False,True,
2024-01-10,000333,45.9964,46.1749,44.6961,45.6896,1122896.0,62831166.71,0.0240057375303965,0.0751455424249696,0.0070795190523072,403125906.3285714,,,,家电,-0.046336584255498,True,True,False,True,
2024-01-11,000333,45.2898,46.3449,44.8479,45.954,3211166.0,338210723.41,0.0057868749124527,0.0629577028233585,0.0073988203359275,395011508.46375,,,,家电,-0.121010140575358,True,True,False,True,
2024-01-12,000333,46.376,46.6578,45.0003,45.6271,2244671.0,234777293.74,-0.0071136353745049,0.0509475943909045,0.0101199527832772,377207706.82777774,,,,家电,-0.1452294798485986,True,True,False,True,
2024-01-15,000333,46.3036,47.6273,45.3963,45.9336,7163373.0,1006947344.31,0.0067174990301817,0.0395792218138364,0.0095899839969449,440181670.576,,,,家电,-0.1432611421704374,True,True,False,True,
2024-01-16,000333,42.8177,44.0527,41.9448,43.2413,5437766.0,331078728.53,-0.0586128672692756,-0.0308661205553748,0.0237426156050643,430263221.2990909,,,,家电,-0.0812255875748416,True,True,False,True,
2024-01-17,000333,44.4023,44.9347,43.1613,43.5725,5436110.0,86408132.59,0.0076593441917796,-0.046336584255498,0.0225532072362479,401608630.5733333,,,,家电,-0.1094084571690858,True,True,False,True,
2024-01-18,000333,39.6228,40.8779,39.4743,40.3931,8375043.0,940312212.67,-0.0729680417694647,-0.121010140575358,0.0309647425775091,443047367.6576923,,,,家电,-0.0529892481636715,True,True,False,True,
2024-01-19,000333,39.1727,39.6944,38.9257,39.0007,2316783.0,295984646.52,-0.0344712339483722,-0.1452294798485986,0.0309666093080696,432542887.5764285,,,,家电,0.0077049899104375,True,True,False,True,
2024-01-22,000333,39.9103,40.2961,38.8154,39.3531,9885629.0,880328947.13,0.0090357352560337,-0.1432611421704374,0.0299773741134054,462395291.5466667,,,,家电,-0.0109876985548788,True,True,False,True,
2024-01-23,000333,39.7128,40.4825,38.9195,39.729,5325096.0,299414091.15,0.0095519793866303,-0.0812255875748416,0.0290894279174774,452208966.52187496,,,,家电,0.0236024063027007,True,True,False,True,
2024-01-24,000333,38.4083,39.8678,38.3206,38.8053,6304984.0,652725717.26,-0.0232500188778976,-0.1094084571690858,0.0285627877170185,464004069.50647056,,,,家电,0.0479264430374202,True,True,False,True,
2024-01-25,000333,38.778,39.916,37.9601,38.2527,7556563.0,1131543393.86,-0.0142403228424984,-0.0529892481636715,0.0277647262986773,501089587.5261111,,,,家电,0.0717413411340899,True,True,False,True,
2024-01-26,000333,39.7173,40.6259,38.6888,39.3012,7726914.0,590391268.14,0.0274098298943605,0.0077049899104375,0.027979190200065,505789675.9794737,,,,家电,0.0768806041545804,True,True,False,True,
2024-01-29,000333,38.8529,39.2012,38.4389,38.9207,6126801.0,559985952.82,-0.0096816382196982,-0.0109876985548788,0.0272350762303098,508499489.8215,,,,家电,0.0902578833371445,True,True,False,True,
2024-01-30,000333,40.324,40.9812,39.8231,40.6667,706910.0,15734757.47,0.0448604470114875,0.0236024063027007,0.0286107099290568,458486513.10950005,,,,家电,0.0225319487443043,True,True,False,True,
2024-01-31,000333,40.5187,40.9321,40.2951,40.6651,2847335.0,149977924.57,-3.93442300455904e-05,0.0479264430374202,0.0282364832463244,435961591.7295,,,,家电,0.0203270125980263,True,True,False,True,
2024-02-01,000333,41.5883,41.7975,39.7763,40.997,2523173.0,280070516.53,0.0081617898394446,0.0717413411340899,0.0279830282851351,435601612.353,,,,家电,0.0113447325414055,True,True,False,True,
2024-02-02,000333,42.0453,43.3353,41.8424,42.3227,7993038.0,232071282.39,0.0323365124277386,0.0768806041545804,0.0290134409231795,445845900.09300005,,,,家电,-0.0470740288308638,True,True,False,True,
2024-02-05,000333,41.8197,43.4193,40.7103,42.4336,1919700.0,22114589.17,0.0026203432200686,0.0902578833371445,0.0286988858172779,444018733.775,,,,家电,-0.054426209418951,True,True,False,True,
2024-02-06,000333,41.4001,42.8288,40.3973,41.583,2090293.0,220647747.43,-0.02004543569247,0.0225319487443043,0.0288489612219869,416577821.82,,,,家电,-0.0494072096770313,True,True,False,True,
2024-02-07,000333,40.9174,42.018,40.4505,41.4917,8745075.0,94378926.48,-0.002195608782435,0.0203270125980263,0.0281387874020088,418155209.80849993,,,,家电,,True,True,False,True,
2024-02-08,000333,42.1801,43.4212,40.3049,41.4621,4496975.0,386774804.94,-0.0007133956911864,0.0113447325414055,0.0280520485695152,420583413.885,,,,家电,-0.0283391338113602,True,True,False,True,
2024-02-09,000333,39.7464,41.2871,38.8767,40.3304,380093.0,17471920.49,-0.027294806582397,-0.0470740288308638,0.0285009630221742,409718145.2225,,,,家电,-0.006721976474322,True,True,False,True,
2024-02-12,000333,40.7418,41.5527,39.055,40.1241,7689042.0,522990225.23,-0.0051152480510978,-0.054426209418951,0.0283507803998053,385520289.2685,,,,家电,-0.0037359093412685,True,True,False,True,
2024-02-13,000333,40.0543,40.2662,38.8448,39.5285,6007590.0,834336030.85,-0.0148439466555012,-0.0494072096770313,0.0256663685853228,410683154.3845,,,,家电,0.0157886082193858,True,True,False,True,
2024-02-15,000333,40.5332,41.7395,40.2864,40.2871,2949309.0,37862860.82,,-0.0283391338113602,0.0209508684811124,400329367.331,,,,家电,-0.0112169900538883,True,True,False,True,
2024-02-16,000333,40.0857,40.2002,39.7322,40.0593,8797393.0,1295062753.02,-0.005654415433228,-0.006721976474322,0.0192764610769082,450283272.656,,,,家电,-0.0263084976522305,True,True,False,True,
2024-02-19,000333,40.7364,41.1254,39.3281,39.9742,9563019.0,,-0.002124350650161,-0.0037359093412685,0.0191685425127355,427649289.7889474,,,,家电,-0.0026792281021259,True,True,False,True,
2024-02-20,000333,40.0318,40.2145,39.6382,40.1526,663080.0,24467021.21,0.0044628785566689,0.0157886082193858,0.0190563465438231,413178391.3710526,,,,家电,-0.0152991338045357,True,True,False,True,
2024-02-21,000333,40.4094,41.6082,40.2059,40.6479,4705603.0,577918017.59,0.0123354402952735,,0.0183685197763566,409241144.02,,,,家电,-0.0548589226011676,True,True,False,True,
2024-02-22,000333,40.3471,40.8514,39.0244,39.8352,5268472.0,195899363.19,-0.0199936528086321,-0.0112169900538883,0.0187087485344066,359996721.35315794,,,,家电,-0.0270163071856046,True,True,False,True,
2024-02-23,000333,39.3936,40.3407,38.4101,39.0054,7389905.0,520443057.96,-0.0208308229907216,-0.0263084976522305,0.0182061315517745,356315236.60684216,,,,家电,0.0028919072743773,True,True,False,True,
2024-02-26,000333,40.4939,40.6687,39.7225,39.8671,5511632.0,688014430.69,0.0220918129284661,-0.0026792281021259,0.0188757046574769,363053577.54736847,,,,家电,-0.0488247201326407,True,True,False,True,
2024-02-27,000333,38.8995,39.7204,38.3555,39.5383,4681709.0,487635007.92,-0.0082474019931221,-0.0152991338045357,0.0153453400126245,387890432.8342106,,,,家电,-0.0365139624111304,True,True,False,True,
2024-02-28,000333,37.7534,38.4789,36.6214,38.418,3596609.0,356873442.68,-0.0283345515613974,-0.0548589226011676,0.0164848582404177,398779670.6294737,,,,家电,0.0061715862356186,True,True,False,True,
2024-02-29,000333,38.6603,39.6597,37.5409,38.759,6467358.0,285974680.59,0.0088760476859806,-0.0270163071856046,0.016516879788608,399090416.1063158,,,,家电,0.0047859851905363,True,True,False,True,
2024-03-01,000333,39.3564,40.3283,38.1418,39.1182,5275792.0,61310144.43,0.0092675249619442,0.0028919072743773,0.0142707539957793,390102987.7926316,,,,家电,0.0081419901733719,True,True,False,True,
2024-03-04,000333,37.385,38.8999,37.1866,37.9206,3779941.0,450215409.26,-0.0306149055938157,-0.0488247201326407,0.0152963241476218,412634609.9026316,,,,家电,0.0107725088738046,True,True,False,True,
2024-03-05,000333,38.1539,39.0916,37.0578,38.0946,3869147.0,265208985.57,0.0045885349915348,-0.0365139624111304,0.0151776893874955,414979938.2257895,,,,家电,0.0128180897030025,True,True,False,True,
2024-03-06,000333,38.4919,39.5107,37.6344,38.6551,,177996897.09,0.0147133714489717,0.0061715862356186,0.0159188566007418,419380884.04736847,,,,家电,-0.0079084001852276,True,True,False,True,
2024-03-07,000333,39.3376,39.9326,38.6527,38.9445,7608500.0,686546756.91,0.007486722321246,0.0047859851905363,0.016159931653885,435158355.2036842,,,,家电,-0.024789122982706,True,True,False,True,
2024-03-08,000333,39.381,39.872,38.4585,39.4367,2173330.0,,0.012638498375894,0.0081419901733719,0.0155622547768085,458363157.13222224,,,,家电,-0.0201918517523018,True,True,False,True,
2024-03-11,000333,37.882,39.1932,36.8807,38.3291,5915141.0,687863319.69,-0.028085514254489,0.0107725088738046,0.0167158642054492,467522773.4911111,,,,家电,0.0379476690034465,True,True,False,True,
2024-03-12,000333,37.9439,38.787,37.0052,38.5829,735667.0,43836975.21,0.0066216008202646,0.0128180897030025,0.0166213208418158,423606159.2888889,,,,家电,0.0681234432870521,True,True,False,True,
2024-03-13,000333,38.845,39.3094,38.3383,38.3494,6267474.0,423312406.69,-0.0060519038226779,-0.0079084001852276,0.0161763439365468,403691196.1400001,,,,家电,0.1028855731771551,True,True,False,True,
2024-03-14,000333,37.428,38.7237,36.809,37.9791,3864332.0,476014209.92,-0.0096559528962643,-0.024789122982706,0.0158267656817165,428032937.75666666,,,,家电,0.1111953679787038,True,True,False,True,
2024-03-15,000333,38.4749,39.6548,38.4467,38.6404,4175533.0,479832421.22,0.0174122082935086,-0.0201918517523018,0.01643840935915,382742363.7677778,,,,家电,0.0998825063922732,True,True,False,True,
2024-03-18,000333,40.3769,40.6098,38.8536,39.7836,3276285.0,462722841.96,0.0295856150557447,0.0379476690034465,0.0178602418314898,386951862.62000006,,,,家电,0.0846605133773714,True,True,False,True,
2024-03-19,000333,41.4686,41.8282,40.8833,41.2113,4688989.0,316946381.97,0.035886646758966,0.0681234432870521,0.0195808557062026,402345513.1863158,,,,家电,,True,True,False,True,
2024-03-20,000333,42.4074,43.1083,42.0775,42.295,6642595.0,753466295.02,0.026296185754878,0.1028855731771551,0.0202262478889929,411584896.20894736,,,,家电,,True,True,False,True,
2024-03-21,000333,42.5576,42.5915,40.9988,42.2022,165543.0,10775517.39,-0.0021941127792883,0.1111953679787038,0.0195804046265556,401841535.9036842,,,,家电,,True,True,False,True,
2024-03-22,000333,42.6725,43.2949,41.5566,42.4999,4633183.0,,0.0070541346185744,0.0998825063922732,0.0187645519506575,395252562.4561112,,,,家电,,True,True,False,True,
2024-03-25,000333,43.0113,44.1329,42.7876,43.1517,2225324.0,44765243.7,0.0153365066741333,0.0846605133773714,0.0184893803809849,359516496.51222223,,,,家电,,True,True,False,True,
2024-01-02,510300,49.7517,50.9476,48.7332,50.3226,1619572.0,75099940.83,,,,75099940.83,,,,,-0.0254994773719958,True,True,False,False,
2024-01-03,510300,49.2309,50.1208,48.2657,50.076,7858206.0,311372554.64,-0.0049003827306219,,,193236247.735,,,,,,True,True,False,False,
2024-01-04,510300,48.1001,49.2871,47.7035,49.0436,7417805.0,759238385.7,-0.0206166626727375,,0.011113088122096,381903627.0566667,,,,,-0.0073281732988605,True,True,False,False,
2024-01-05,510300,49.3956,50.4901,47.9843,48.9878,1790782.0,141679232.39,-0.001137763133212,,0.0103326851037914,321847528.39,,,,,-0.0106005985163653,True,True,False,False,
2024-01-08,510300,50.796,51.7009,48.7043,50.0157,2625734.0,374308196.29,0.0209827753032387,,0.0171521515151066,332339661.97,,,,,-0.0183862267248084,True,True,False,False,
2024-01-09,510300,48.3405,50.0591,47.1411,49.0394,3947623.0,521015496.43,-0.0195198707605812,-0.0254994773719958,0.0169169356281184,363785634.38000005,,,,,0.0008829634946594,True,True,False,False,
2024-01-11,510300,47.7428,50.1346,47.1479,48.6842,5010570.0,145559936.12,,-0.0073281732988605,0.0169169356281184,362772491.87125,,,,,0.0011708110639592,True,True,False,False,
2024-01-12,510300,47.7452,49.7732,47.5739,48.4685,8761023.0,1085056569.46,-0.0044305955525612,-0.0106005985163653,0.0151330015524892,443026278.27,,,,,0.0053828775390201,True,True,False,False,
2024-01-15,510300,49.1672,50.0844,48.0256,49.0961,5476624.0,339708267.65,0.0129486161114951,-0.0183862267248084,0.0153798416388595,432694477.208,,,,,-0.0116506199066729,True,True,False,False,
2024-01-16,510300,48.2002,49.9582,47.1804,49.0827,418279.0,54901770.28,-0.0002729341027086,0.0008829634946594,0.0142584774314742,398349685.669091,,,,,-0.0354218492462722,True,True,False,False,
2024-01-17,510300,50.0972,51.354,48.3055,49.7715,8529750.0,701549435.71,0.0140334578171128,,0.0143832517323108,423616331.5058334,,,,,-0.0785168218759733,True,True,False,False,
2024-01-18,510300,48.9278,49.2673,48.5568,48.7412,6918646.0,423699843.42,-0.0207006017499975,0.0011708110639592,0.015013769651047,423622755.4992308,,,,,-0.0461334558853699,True,True,False,False,
2024-01-19,510300,48.2492,49.6223,47.603,48.7294,7332359.0,791058652.64,-0.0002420949832995,0.0053828775390201,0.0142576387846727,449868176.7235714,,,,,-0.0525986365520609,True,True,False,False,
2024-01-22,510300,48.3226,49.5105,47.9251,48.5241,8141739.0,593685604.49,-0.0042130623401889,-0.0116506199066729,0.0136069288776176,459456005.24133337,,,,,-0.0680424778615161,True,True,False,False,
2024-01-23,510300,47.4709,48.551,47.3205,47.3441,5126478.0,196561790.9,-0.0243178132103428,-0.0354218492462722,0.0143832628448326,443025116.845,,,,,-0.0466520643543757,True,True,False,False,
2024-01-24,510300,45.7155,46.5716,44.3611,45.8636,8935594.0,265447625.3,-0.0312710559499493,-0.0785168218759733,0.015619565400865,432579382.04823536,,,,,0.0063252775621627,True,True,False,False,
2024-01-25,510300,47.0431,47.7773,45.6668,46.4926,5628399.0,821403933.04,0.0137145797538789,-0.0461334558853699,0.0158868227549165,454180745.9922223,,,,,-0.0525718071262953,True,True,False,False,
